-7.000000	1.000000
-6.500000	0.998600
-6.000000	0.993000
-5.500000	0.977600
-5.000000	0.945200
-4.500000	0.880600
-4.000000	0.784000
-3.500000	0.645400
-3.000000	0.502400
-2.500000	0.365400
-2.000000	0.242200
-1.500000	0.153600
-1.000000	0.093000
-0.500000	0.051800
0.000000	0.029400
0.500000	0.015600
1.000000	0.008800
1.500000	0.005000
2.000000	0.002000
2.500000	0.000600
3.000000	0.000200
3.500000	0.000000
