-6.000000	1.000000
-5.500000	1.000000
-5.000000	0.998800
-4.500000	0.996200
-4.000000	0.981600
-3.500000	0.947200
-3.000000	0.878600
-2.500000	0.771000
-2.000000	0.626600
-1.500000	0.459800
-1.000000	0.313400
-0.500000	0.198800
0.000000	0.115200
0.500000	0.062600
1.000000	0.032600
1.500000	0.015200
2.000000	0.007800
2.500000	0.004000
3.000000	0.000800
3.500000	0.000400
4.000000	0.000400
4.500000	0.000200
5.000000	0.000000
