-2.000000	1.000000
-1.500000	0.999600
-1.000000	0.997800
-0.500000	0.993000
0.000000	0.972600
0.500000	0.921800
1.000000	0.836400
1.500000	0.719800
2.000000	0.575800
2.500000	0.429200
3.000000	0.295400
3.500000	0.193600
4.000000	0.112400
4.500000	0.067600
5.000000	0.041400
5.500000	0.024000
6.000000	0.014000
6.500000	0.006000
7.000000	0.003400
7.500000	0.001200
8.000000	0.000800
8.500000	0.000200
9.000000	0.000000
